card_id,user_id,created_at,card_type,status,plan_type
card_002625,u_02245,2024-05-12T00:00:00,virtual,blocked,free
card_002626,u_02246,2023-02-13T00:00:00,virtual,active,free
card_002627,u_02247,2024-05-19T00:00:00,virtual,active,free
card_002628,u_02248,2023-03-07T00:00:00,virtual,active,free
card_002629,u_02249,2024-01-19T00:00:00,virtual,active,free
card_002630,u_02250,2023-02-13T00:00:00,virtual,active,free
card_002631,u_02251,2024-06-19T00:00:00,virtual,active,smart
card_002632,u_02252,2024-02-06T00:00:00,virtual,active,free
card_002633,u_02253,2024-04-13T00:00:00,virtual,active,free
card_002634,u_02254,2023-02-12T00:00:00,virtual,active,free
card_002635,u_02255,2023-04-19T00:00:00,virtual,active,free
card_002636,u_02256,2023-09-28T00:00:00,virtual,active,free
card_002637,u_02257,2024-01-21T00:00:00,virtual,cancelled,free
card_002638,u_02258,2024-01-15T00:00:00,virtual,active,free
card_002639,u_02259,2024-06-17T00:00:00,virtual,cancelled,free
card_002640,u_02260,2024-01-23T00:00:00,virtual,active,smart
card_002641,u_02260,2024-01-24T00:00:00,physical,active,smart
card_002642,u_02261,2024-06-16T00:00:00,virtual,active,metal
card_002643,u_02262,2023-12-31T00:00:00,virtual,active,free
card_002644,u_02263,2024-05-18T00:00:00,virtual,blocked,smart
card_002645,u_02264,2024-09-13T00:00:00,virtual,active,free
card_002646,u_02265,2024-06-02T00:00:00,virtual,active,free
card_002647,u_02266,2024-03-31T00:00:00,virtual,active,smart
card_002648,u_02266,2024-03-28T00:00:00,physical,active,smart
card_002649,u_02267,2023-08-27T00:00:00,virtual,active,free
card_002650,u_02268,2024-06-15T00:00:00,virtual,active,smart
card_002651,u_02268,2024-06-11T00:00:00,physical,active,smart
card_002652,u_02269,2023-08-09T00:00:00,virtual,active,free
card_002653,u_02270,2023-07-14T00:00:00,virtual,active,smart
card_002654,u_02271,2024-01-11T00:00:00,virtual,blocked,free
card_002655,u_02272,2024-11-10T00:00:00,virtual,active,free
card_002656,u_02273,2024-03-02T00:00:00,virtual,active,free
card_002657,u_02274,2023-04-29T00:00:00,virtual,active,free
card_002658,u_02275,2024-11-25T00:00:00,virtual,active,metal
card_002659,u_02276,2024-05-08T00:00:00,virtual,cancelled,free
card_002660,u_02277,2024-08-28T00:00:00,virtual,cancelled,free
card_002661,u_02278,2024-10-27T00:00:00,virtual,active,metal
card_002662,u_02279,2023-01-25T00:00:00,virtual,blocked,free
card_002663,u_02280,2023-02-19T00:00:00,virtual,active,metal
card_002664,u_02281,2024-08-10T00:00:00,virtual,active,smart
card_002665,u_02281,2024-08-11T00:00:00,physical,active,smart
card_002666,u_02282,2023-05-19T00:00:00,virtual,active,free
card_002667,u_02283,2024-08-11T00:00:00,virtual,active,free
card_002668,u_02284,2023-03-04T00:00:00,virtual,active,smart
card_002669,u_02285,2023-09-26T00:00:00,virtual,active,free
card_002670,u_02286,2024-06-13T00:00:00,virtual,active,metal
card_002671,u_02286,2024-06-15T00:00:00,physical,active,metal
card_002672,u_02287,2024-09-07T00:00:00,virtual,blocked,free
card_002673,u_02288,2024-11-11T00:00:00,virtual,active,free
card_002674,u_02289,2023-03-30T00:00:00,virtual,active,free
card_002675,u_02290,2024-04-04T00:00:00,virtual,active,smart
card_002676,u_02290,2024-04-07T00:00:00,physical,active,smart
card_002677,u_02291,2024-05-11T00:00:00,virtual,active,smart
card_002678,u_02291,2024-05-13T00:00:00,physical,blocked,smart
card_002679,u_02292,2023-08-17T00:00:00,virtual,active,smart
card_002680,u_02292,2023-08-17T00:00:00,physical,active,smart
card_002681,u_02293,2024-09-10T00:00:00,virtual,active,free
card_002682,u_02294,2024-08-21T00:00:00,virtual,blocked,free
card_002683,u_02295,2024-10-01T00:00:00,virtual,active,free
card_002684,u_02296,2023-06-23T00:00:00,virtual,cancelled,free
card_002685,u_02297,2024-04-11T00:00:00,virtual,active,smart
card_002686,u_02298,2023-08-27T00:00:00,virtual,active,metal
card_002687,u_02298,2023-08-29T00:00:00,physical,active,metal
card_002688,u_02299,2024-01-31T00:00:00,virtual,active,smart
card_002689,u_02300,2023-04-23T00:00:00,virtual,cancelled,smart
card_002690,u_02301,2023-08-01T00:00:00,virtual,active,free
card_002691,u_02302,2023-06-03T00:00:00,virtual,active,free
card_002692,u_02303,2023-07-01T00:00:00,virtual,active,metal
card_002693,u_02303,2023-07-01T00:00:00,physical,active,metal
card_002694,u_02304,2024-09-25T00:00:00,virtual,active,free
card_002695,u_02305,2024-06-29T00:00:00,virtual,active,smart
card_002696,u_02305,2024-06-29T00:00:00,physical,active,smart
card_002697,u_02306,2023-04-07T00:00:00,virtual,blocked,free
card_002698,u_02307,2024-11-07T00:00:00,virtual,active,free
card_002699,u_02308,2024-09-09T00:00:00,virtual,active,free
card_002700,u_02309,2024-11-27T00:00:00,virtual,active,smart
card_002701,u_02309,2024-11-25T00:00:00,physical,blocked,smart
card_002702,u_02310,2024-06-18T00:00:00,virtual,active,free
card_002703,u_02311,2024-01-17T00:00:00,virtual,active,smart
card_002704,u_02311,2024-01-15T00:00:00,physical,blocked,smart
card_002705,u_02312,2024-06-29T00:00:00,virtual,active,free
card_002706,u_02313,2023-08-25T00:00:00,virtual,active,free
card_002707,u_02314,2024-01-31T00:00:00,virtual,active,smart
card_002708,u_02315,2024-08-29T00:00:00,virtual,active,smart
card_002709,u_02315,2024-08-29T00:00:00,physical,active,smart
card_002710,u_02316,2024-03-13T00:00:00,virtual,active,smart
card_002711,u_02316,2024-03-16T00:00:00,physical,active,smart
card_002712,u_02317,2023-09-23T00:00:00,virtual,active,free
card_002713,u_02318,2023-08-31T00:00:00,virtual,active,free
card_002714,u_02319,2023-10-22T00:00:00,virtual,active,smart
card_002715,u_02319,2023-10-20T00:00:00,physical,active,smart
card_002716,u_02320,2023-09-21T00:00:00,virtual,active,free
card_002717,u_02321,2023-01-09T00:00:00,virtual,active,smart
card_002718,u_02322,2024-08-14T00:00:00,virtual,blocked,free
card_002719,u_02323,2024-06-16T00:00:00,virtual,active,free
card_002720,u_02324,2024-01-25T00:00:00,virtual,active,metal
card_002721,u_02324,2024-01-24T00:00:00,physical,active,metal
card_002722,u_02325,2023-11-23T00:00:00,virtual,active,metal
card_002723,u_02326,2024-01-06T00:00:00,virtual,blocked,smart
card_002724,u_02327,2023-06-09T00:00:00,virtual,active,free
card_002725,u_02328,2024-10-31T00:00:00,virtual,active,free
card_002726,u_02329,2023-09-30T00:00:00,virtual,active,free
card_002727,u_02330,2024-08-02T00:00:00,virtual,active,free
card_002728,u_02331,2024-09-22T00:00:00,virtual,active,free
card_002729,u_02332,2024-11-29T00:00:00,virtual,active,smart
card_002730,u_02333,2023-07-30T00:00:00,virtual,active,smart
card_002731,u_02334,2024-07-21T00:00:00,virtual,active,free
card_002732,u_02335,2023-07-06T00:00:00,virtual,active,free
card_002733,u_02336,2024-07-27T00:00:00,virtual,active,smart
card_002734,u_02337,2023-09-22T00:00:00,virtual,active,smart
card_002735,u_02338,2024-08-18T00:00:00,virtual,active,free
card_002736,u_02339,2024-02-17T00:00:00,virtual,active,free
card_002737,u_02340,2024-11-08T00:00:00,virtual,active,smart
card_002738,u_02341,2023-08-29T00:00:00,virtual,cancelled,free
card_002739,u_02342,2023-06-15T00:00:00,virtual,active,free
card_002740,u_02343,2023-08-12T00:00:00,virtual,active,smart
card_002741,u_02344,2023-12-15T00:00:00,virtual,active,free
card_002742,u_02345,2023-06-16T00:00:00,virtual,active,smart
card_002743,u_02346,2024-10-14T00:00:00,virtual,active,free
card_002744,u_02347,2023-04-09T00:00:00,virtual,active,metal
card_002745,u_02348,2024-05-01T00:00:00,virtual,active,metal
card_002746,u_02349,2023-04-06T00:00:00,virtual,active,free
card_002747,u_02350,2023-10-02T00:00:00,virtual,active,free
card_002748,u_02351,2024-01-18T00:00:00,virtual,active,free
card_002749,u_02352,2024-09-17T00:00:00,virtual,active,free
card_002750,u_02353,2024-01-29T00:00:00,virtual,cancelled,free
card_002751,u_02354,2024-09-23T00:00:00,virtual,active,free
card_002752,u_02355,2024-09-05T00:00:00,virtual,blocked,free
card_002753,u_02356,2023-07-04T00:00:00,virtual,active,free
card_002754,u_02357,2024-03-26T00:00:00,virtual,active,free
card_002755,u_02358,2023-07-31T00:00:00,virtual,active,smart
card_002756,u_02358,2023-07-26T00:00:00,physical,active,smart
card_002757,u_02359,2023-07-21T00:00:00,virtual,cancelled,free
card_002758,u_02360,2024-09-08T00:00:00,virtual,active,free
card_002759,u_02361,2024-09-26T00:00:00,virtual,active,free
card_002760,u_02362,2024-11-21T00:00:00,virtual,blocked,metal
card_002761,u_02362,2024-11-24T00:00:00,physical,active,metal
card_002762,u_02363,2024-01-08T00:00:00,virtual,blocked,free
card_002763,u_02364,2024-11-06T00:00:00,virtual,active,smart
card_002764,u_02365,2023-06-11T00:00:00,virtual,active,smart
card_002765,u_02365,2023-06-11T00:00:00,physical,active,smart
card_002766,u_02366,2023-10-13T00:00:00,virtual,blocked,smart
card_002767,u_02367,2023-12-30T00:00:00,virtual,active,metal
card_002768,u_02368,2024-02-21T00:00:00,virtual,cancelled,free
card_002769,u_02369,2024-06-15T00:00:00,virtual,active,metal
card_002770,u_02369,2024-06-17T00:00:00,physical,active,metal
card_002771,u_02370,2023-03-17T00:00:00,virtual,active,free
card_002772,u_02371,2024-07-21T00:00:00,virtual,active,free
card_002773,u_02372,2024-07-27T00:00:00,virtual,active,free
card_002774,u_02373,2023-12-25T00:00:00,virtual,active,free
card_002775,u_02374,2023-08-25T00:00:00,virtual,active,free
card_002776,u_02375,2024-04-15T00:00:00,virtual,active,metal
card_002777,u_02376,2024-08-11T00:00:00,virtual,active,free
card_002778,u_02377,2023-09-28T00:00:00,virtual,active,free
card_002779,u_02378,2024-02-23T00:00:00,virtual,active,free
card_002780,u_02379,2024-07-31T00:00:00,virtual,active,free
card_002781,u_02380,2024-05-31T00:00:00,virtual,active,free
card_002782,u_02381,2023-12-17T00:00:00,virtual,active,metal
card_002783,u_02382,2024-06-10T00:00:00,virtual,active,smart
card_002784,u_02383,2024-07-06T00:00:00,virtual,active,free
card_002785,u_02384,2024-04-03T00:00:00,virtual,cancelled,free
card_002786,u_02385,2024-08-04T00:00:00,virtual,blocked,free
card_002787,u_02386,2023-09-08T00:00:00,virtual,active,free
card_002788,u_02387,2024-04-17T00:00:00,virtual,active,free
card_002789,u_02388,2024-08-24T00:00:00,virtual,active,free
card_002790,u_02389,2024-05-08T00:00:00,virtual,active,free
card_002791,u_02390,2023-09-25T00:00:00,virtual,active,smart
card_002792,u_02390,2023-09-26T00:00:00,physical,active,smart
card_002793,u_02391,2024-01-30T00:00:00,virtual,active,smart
card_002794,u_02392,2024-11-29T00:00:00,virtual,active,free
card_002795,u_02393,2023-11-25T00:00:00,virtual,active,free
card_002796,u_02394,2024-01-02T00:00:00,virtual,active,free
card_002797,u_02395,2023-09-28T00:00:00,virtual,active,free
card_002798,u_02396,2023-10-26T00:00:00,virtual,active,free
card_002799,u_02397,2024-02-13T00:00:00,virtual,blocked,free
card_002800,u_02398,2023-03-24T00:00:00,virtual,cancelled,free
card_002801,u_02399,2024-05-05T00:00:00,virtual,active,free
card_002802,u_02400,2024-01-03T00:00:00,virtual,active,free
card_002803,u_02401,2024-08-14T00:00:00,virtual,active,free
card_002804,u_02402,2023-07-12T00:00:00,virtual,blocked,smart
card_002805,u_02403,2024-05-26T00:00:00,virtual,active,smart
card_002806,u_02403,2024-05-26T00:00:00,physical,active,smart
card_002807,u_02404,2023-09-01T00:00:00,virtual,active,metal
card_002808,u_02405,2023-10-02T00:00:00,virtual,active,smart
card_002809,u_02405,2023-10-01T00:00:00,physical,active,smart
card_002810,u_02406,2023-08-24T00:00:00,virtual,active,free
card_002811,u_02407,2023-09-13T00:00:00,virtual,active,free
card_002812,u_02408,2023-06-09T00:00:00,virtual,active,free
card_002813,u_02409,2023-05-07T00:00:00,virtual,active,free
card_002814,u_02410,2024-11-26T00:00:00,virtual,active,free
card_002815,u_02411,2024-09-24T00:00:00,virtual,active,free
card_002816,u_02412,2024-07-10T00:00:00,virtual,cancelled,smart
card_002817,u_02413,2024-05-09T00:00:00,virtual,active,free
card_002818,u_02414,2024-10-01T00:00:00,virtual,active,free
card_002819,u_02415,2024-05-21T00:00:00,virtual,active,free
card_002820,u_02416,2024-05-21T00:00:00,virtual,active,free
card_002821,u_02417,2024-06-12T00:00:00,virtual,active,free
card_002822,u_02418,2024-02-13T00:00:00,virtual,active,free
card_002823,u_02419,2024-08-14T00:00:00,virtual,active,free
card_002824,u_02420,2023-03-01T00:00:00,virtual,active,free
card_002825,u_02421,2024-05-05T00:00:00,virtual,active,free
card_002826,u_02422,2024-05-30T00:00:00,virtual,active,free
card_002827,u_02423,2024-02-13T00:00:00,virtual,active,metal
card_002828,u_02424,2024-04-15T00:00:00,virtual,active,free
card_002829,u_02425,2024-06-17T00:00:00,virtual,active,free
card_002830,u_02426,2023-11-24T00:00:00,virtual,active,smart
card_002831,u_02426,2023-11-22T00:00:00,physical,active,smart
card_002832,u_02427,2023-01-17T00:00:00,virtual,active,free
card_002833,u_02428,2024-01-28T00:00:00,virtual,cancelled,free
card_002834,u_02429,2023-12-02T00:00:00,virtual,active,free
card_002835,u_02430,2024-09-20T00:00:00,virtual,active,free
card_002836,u_02431,2023-07-15T00:00:00,virtual,blocked,smart
card_002837,u_02432,2023-09-05T00:00:00,virtual,blocked,smart
card_002838,u_02433,2024-05-02T00:00:00,virtual,blocked,free
card_002839,u_02434,2024-01-15T00:00:00,virtual,active,smart
card_002840,u_02434,2024-01-14T00:00:00,physical,active,smart
card_002841,u_02435,2024-05-27T00:00:00,virtual,active,free
card_002842,u_02436,2023-08-09T00:00:00,virtual,cancelled,smart
card_002843,u_02437,2024-01-17T00:00:00,virtual,active,smart
card_002844,u_02438,2024-02-17T00:00:00,virtual,active,free
card_002845,u_02439,2024-04-08T00:00:00,virtual,cancelled,free
card_002846,u_02440,2024-08-11T00:00:00,virtual,active,free
card_002847,u_02441,2024-08-12T00:00:00,virtual,active,metal
card_002848,u_02441,2024-08-16T00:00:00,physical,active,metal
card_002849,u_02442,2023-04-16T00:00:00,virtual,active,free
card_002850,u_02443,2023-09-01T00:00:00,virtual,blocked,smart
card_002851,u_02444,2024-01-31T00:00:00,virtual,active,smart
card_002852,u_02444,2024-01-31T00:00:00,physical,active,smart
card_002853,u_02445,2023-06-01T00:00:00,virtual,active,free
card_002854,u_02446,2024-05-04T00:00:00,virtual,active,smart
card_002855,u_02447,2023-07-01T00:00:00,virtual,blocked,free
card_002856,u_02448,2024-05-31T00:00:00,virtual,active,free
card_002857,u_02449,2024-10-10T00:00:00,virtual,active,free
card_002858,u_02450,2024-05-14T00:00:00,virtual,active,free
card_002859,u_02451,2023-09-14T00:00:00,virtual,active,free
card_002860,u_02452,2024-02-14T00:00:00,virtual,active,smart
card_002861,u_02452,2024-02-16T00:00:00,physical,active,smart
card_002862,u_02453,2023-06-20T00:00:00,virtual,active,free
card_002863,u_02454,2023-08-11T00:00:00,virtual,blocked,metal
card_002864,u_02454,2023-08-13T00:00:00,physical,active,metal
card_002865,u_02455,2024-05-07T00:00:00,virtual,active,free
card_002866,u_02456,2024-04-10T00:00:00,virtual,active,smart
card_002867,u_02457,2023-09-29T00:00:00,virtual,cancelled,free
card_002868,u_02458,2024-01-04T00:00:00,virtual,active,free
card_002869,u_02459,2023-12-20T00:00:00,virtual,active,free
card_002870,u_02460,2024-02-28T00:00:00,virtual,active,smart
card_002871,u_02460,2024-02-29T00:00:00,physical,active,smart
card_002872,u_02461,2023-12-30T00:00:00,virtual,active,free
card_002873,u_02462,2024-08-13T00:00:00,virtual,active,smart
card_002874,u_02463,2023-10-22T00:00:00,virtual,active,free
card_002875,u_02464,2023-12-02T00:00:00,virtual,cancelled,smart
card_002876,u_02465,2024-04-04T00:00:00,virtual,active,free
card_002877,u_02466,2024-01-27T00:00:00,virtual,active,metal
card_002878,u_02466,2024-01-29T00:00:00,physical,active,metal
card_002879,u_02467,2024-04-19T00:00:00,virtual,active,free
card_002880,u_02468,2023-06-24T00:00:00,virtual,active,free
card_002881,u_02469,2024-03-09T00:00:00,virtual,active,free
card_002882,u_02470,2023-03-17T00:00:00,virtual,active,smart
card_002883,u_02470,2023-03-15T00:00:00,physical,active,smart
card_002884,u_02471,2023-06-18T00:00:00,virtual,active,free
card_002885,u_02472,2023-08-23T00:00:00,virtual,active,smart
card_002886,u_02472,2023-08-25T00:00:00,physical,active,smart
card_002887,u_02473,2023-11-22T00:00:00,virtual,active,smart
card_002888,u_02474,2023-10-01T00:00:00,virtual,active,smart
card_002889,u_02474,2023-10-04T00:00:00,physical,active,smart
card_002890,u_02475,2023-10-05T00:00:00,virtual,active,smart
card_002891,u_02476,2024-01-11T00:00:00,virtual,active,free
card_002892,u_02477,2024-03-04T00:00:00,virtual,active,smart
card_002893,u_02478,2023-07-08T00:00:00,virtual,blocked,free
card_002894,u_02479,2023-05-09T00:00:00,virtual,active,free
card_002895,u_02480,2024-11-10T00:00:00,virtual,active,free
card_002896,u_02481,2023-03-27T00:00:00,virtual,active,free
card_002897,u_02482,2023-06-20T00:00:00,virtual,active,free
card_002898,u_02483,2023-04-16T00:00:00,virtual,active,smart
card_002899,u_02484,2023-03-10T00:00:00,virtual,blocked,free
card_002900,u_02485,2024-07-15T00:00:00,virtual,blocked,smart
card_002901,u_02485,2024-07-20T00:00:00,physical,active,smart
card_002902,u_02486,2023-02-01T00:00:00,virtual,active,free
card_002903,u_02487,2024-06-20T00:00:00,virtual,blocked,free
card_002904,u_02488,2023-04-18T00:00:00,virtual,active,free
card_002905,u_02489,2024-09-24T00:00:00,virtual,active,free
card_002906,u_02490,2023-03-29T00:00:00,virtual,active,smart
card_002907,u_02491,2023-11-15T00:00:00,virtual,cancelled,free
card_002908,u_02492,2023-09-12T00:00:00,virtual,blocked,smart
card_002909,u_02492,2023-09-14T00:00:00,physical,blocked,smart
card_002910,u_02493,2024-03-30T00:00:00,virtual,active,free
card_002911,u_02494,2023-05-17T00:00:00,virtual,active,free
card_002912,u_02495,2023-02-03T00:00:00,virtual,active,metal
card_002913,u_02496,2024-11-12T00:00:00,virtual,active,free
card_002914,u_02497,2023-12-04T00:00:00,virtual,active,free
card_002915,u_02498,2024-04-24T00:00:00,virtual,blocked,free
card_002916,u_02499,2024-07-15T00:00:00,virtual,active,free
card_002917,u_02500,2023-05-22T00:00:00,virtual,active,free
card_002918,u_02501,2024-09-02T00:00:00,virtual,active,free
card_002919,u_02502,2024-10-08T00:00:00,virtual,active,free
card_002920,u_02503,2024-06-20T00:00:00,virtual,active,smart
card_002921,u_02503,2024-06-23T00:00:00,physical,active,smart
card_002922,u_02504,2023-12-25T00:00:00,virtual,active,free
card_002923,u_02505,2024-07-08T00:00:00,virtual,blocked,free
card_002924,u_02506,2023-04-07T00:00:00,virtual,blocked,metal
card_002925,u_02507,2023-11-16T00:00:00,virtual,active,metal
card_002926,u_02508,2024-03-02T00:00:00,virtual,active,free
card_002927,u_02509,2023-06-09T00:00:00,virtual,active,smart
card_002928,u_02510,2023-01-16T00:00:00,virtual,active,free
card_002929,u_02511,2024-06-20T00:00:00,virtual,active,free
card_002930,u_02512,2023-12-19T00:00:00,virtual,active,free
card_002931,u_02513,2024-04-28T00:00:00,virtual,active,smart
card_002932,u_02513,2024-04-25T00:00:00,physical,active,smart
card_002933,u_02514,2024-05-23T00:00:00,virtual,active,free
card_002934,u_02515,2023-11-08T00:00:00,virtual,blocked,free
card_002935,u_02516,2024-03-18T00:00:00,virtual,active,free
card_002936,u_02517,2024-09-07T00:00:00,virtual,active,smart
card_002937,u_02518,2023-01-09T00:00:00,virtual,cancelled,metal
card_002938,u_02519,2023-07-15T00:00:00,virtual,active,metal
card_002939,u_02520,2024-07-29T00:00:00,virtual,active,free
card_002940,u_02521,2024-02-09T00:00:00,virtual,active,smart
card_002941,u_02521,2024-02-13T00:00:00,physical,active,smart
card_002942,u_02522,2023-06-17T00:00:00,virtual,active,smart
card_002943,u_02523,2024-01-28T00:00:00,virtual,active,free
card_002944,u_02524,2023-09-29T00:00:00,virtual,active,smart
card_002945,u_02524,2023-09-27T00:00:00,physical,active,smart
card_002946,u_02525,2024-03-10T00:00:00,virtual,active,free
card_002947,u_02526,2024-06-18T00:00:00,virtual,active,metal
card_002948,u_02526,2024-06-14T00:00:00,physical,active,metal
card_002949,u_02527,2023-10-24T00:00:00,virtual,active,free
card_002950,u_02528,2024-03-02T00:00:00,virtual,active,free
card_002951,u_02529,2023-03-17T00:00:00,virtual,active,free
card_002952,u_02530,2023-05-24T00:00:00,virtual,active,free
card_002953,u_02531,2023-04-25T00:00:00,virtual,active,smart
card_002954,u_02531,2023-04-26T00:00:00,physical,active,smart
card_002955,u_02532,2024-09-28T00:00:00,virtual,active,free
card_002956,u_02533,2023-10-09T00:00:00,virtual,active,metal
card_002957,u_02534,2023-07-12T00:00:00,virtual,active,free
card_002958,u_02535,2023-01-21T00:00:00,virtual,active,free
card_002959,u_02536,2023-02-20T00:00:00,virtual,active,metal
card_002960,u_02537,2023-07-13T00:00:00,virtual,active,smart
card_002961,u_02537,2023-07-14T00:00:00,physical,active,smart
card_002962,u_02538,2023-10-18T00:00:00,virtual,active,smart
card_002963,u_02538,2023-10-20T00:00:00,physical,active,smart
card_002964,u_02539,2023-05-14T00:00:00,virtual,active,smart
card_002965,u_02539,2023-05-12T00:00:00,physical,active,smart
card_002966,u_02540,2023-01-13T00:00:00,virtual,active,metal
card_002967,u_02540,2023-01-13T00:00:00,physical,active,metal
card_002968,u_02541,2023-04-03T00:00:00,virtual,active,free
card_002969,u_02542,2023-01-21T00:00:00,virtual,active,free
card_002970,u_02543,2023-08-12T00:00:00,virtual,active,free
card_002971,u_02544,2024-03-09T00:00:00,virtual,active,free
card_002972,u_02545,2024-05-25T00:00:00,virtual,active,free
card_002973,u_02546,2024-04-19T00:00:00,virtual,active,free
card_002974,u_02547,2023-12-09T00:00:00,virtual,cancelled,smart
card_002975,u_02547,2023-12-10T00:00:00,physical,active,smart
card_002976,u_02548,2023-06-02T00:00:00,virtual,active,free
card_002977,u_02549,2023-10-03T00:00:00,virtual,active,free
card_002978,u_02550,2023-03-15T00:00:00,virtual,active,free
card_002979,u_02551,2023-07-06T00:00:00,virtual,active,free
card_002980,u_02552,2023-09-16T00:00:00,virtual,active,smart
card_002981,u_02552,2023-09-17T00:00:00,physical,active,smart
card_002982,u_02553,2023-01-15T00:00:00,virtual,active,metal
card_002983,u_02554,2023-09-17T00:00:00,virtual,cancelled,metal
card_002984,u_02554,2023-09-16T00:00:00,physical,cancelled,metal
card_002985,u_02555,2024-03-29T00:00:00,virtual,active,free
card_002986,u_02556,2023-02-05T00:00:00,virtual,blocked,metal
card_002987,u_02557,2024-04-20T00:00:00,virtual,active,smart
card_002988,u_02557,2024-04-20T00:00:00,physical,active,smart
card_002989,u_02558,2024-06-18T00:00:00,virtual,active,free
card_002990,u_02559,2024-04-30T00:00:00,virtual,cancelled,smart
card_002991,u_02560,2024-12-03T00:00:00,virtual,active,smart
card_002992,u_02560,2024-12-02T00:00:00,physical,blocked,smart
card_002993,u_02561,2023-11-29T00:00:00,virtual,blocked,free
card_002994,u_02562,2024-10-08T00:00:00,virtual,active,free
card_002995,u_02563,2024-07-19T00:00:00,virtual,active,smart
card_002996,u_02564,2023-09-18T00:00:00,virtual,active,metal
card_002997,u_02565,2024-10-18T00:00:00,virtual,active,smart
card_002998,u_02566,2023-07-27T00:00:00,virtual,active,smart
card_002999,u_02567,2023-02-25T00:00:00,virtual,active,free
card_003000,u_02568,2023-04-30T00:00:00,virtual,active,free
card_003001,u_02569,2024-10-12T00:00:00,virtual,active,metal
card_003002,u_02570,2023-11-29T00:00:00,virtual,active,free
card_003003,u_02571,2023-06-25T00:00:00,virtual,active,metal
card_003004,u_02572,2024-08-26T00:00:00,virtual,active,free
card_003005,u_02573,2024-02-11T00:00:00,virtual,cancelled,free
card_003006,u_02574,2023-01-13T00:00:00,virtual,active,free
card_003007,u_02575,2024-08-21T00:00:00,virtual,active,free
card_003008,u_02576,2024-09-02T00:00:00,virtual,cancelled,free
card_003009,u_02577,2024-01-16T00:00:00,virtual,active,metal
card_003010,u_02577,2024-01-18T00:00:00,physical,active,metal
card_003011,u_02578,2023-09-16T00:00:00,virtual,active,metal
card_003012,u_02578,2023-09-16T00:00:00,physical,blocked,metal
card_003013,u_02579,2024-05-31T00:00:00,virtual,active,smart
card_003014,u_02579,2024-05-30T00:00:00,physical,active,smart
card_003015,u_02580,2024-09-26T00:00:00,virtual,blocked,smart
card_003016,u_02580,2024-09-30T00:00:00,physical,active,smart
card_003017,u_02581,2024-10-05T00:00:00,virtual,active,metal
card_003018,u_02582,2023-03-05T00:00:00,virtual,active,free
card_003019,u_02583,2024-10-22T00:00:00,virtual,active,smart
card_003020,u_02583,2024-10-23T00:00:00,physical,active,smart
card_003021,u_02584,2024-07-06T00:00:00,virtual,active,free
card_003022,u_02585,2023-05-10T00:00:00,virtual,cancelled,free
card_003023,u_02586,2023-08-30T00:00:00,virtual,active,free
card_003024,u_02587,2024-07-30T00:00:00,virtual,cancelled,free
card_003025,u_02588,2024-03-30T00:00:00,virtual,active,free
card_003026,u_02589,2023-01-25T00:00:00,virtual,active,free
card_003027,u_02590,2024-01-03T00:00:00,virtual,active,free
card_003028,u_02591,2023-09-17T00:00:00,virtual,active,metal
card_003029,u_02592,2024-05-14T00:00:00,virtual,active,smart
card_003030,u_02592,2024-05-14T00:00:00,physical,active,smart
card_003031,u_02593,2024-07-31T00:00:00,virtual,active,free
card_003032,u_02594,2024-07-10T00:00:00,virtual,active,metal
card_003033,u_02595,2023-07-18T00:00:00,virtual,active,smart
card_003034,u_02595,2023-07-15T00:00:00,physical,active,smart
card_003035,u_02596,2024-07-11T00:00:00,virtual,active,free
card_003036,u_02597,2023-12-02T00:00:00,virtual,active,free
card_003037,u_02598,2023-10-14T00:00:00,virtual,active,smart
card_003038,u_02599,2023-03-13T00:00:00,virtual,active,free
card_003039,u_02600,2024-04-08T00:00:00,virtual,active,free
card_003040,u_02601,2023-09-29T00:00:00,virtual,active,free
card_003041,u_02602,2024-04-10T00:00:00,virtual,active,free
card_003042,u_02603,2024-10-19T00:00:00,virtual,active,smart
card_003043,u_02603,2024-10-17T00:00:00,physical,blocked,smart
card_003044,u_02604,2023-07-14T00:00:00,virtual,active,metal
card_003045,u_02605,2024-09-26T00:00:00,virtual,active,free
card_003046,u_02606,2024-09-27T00:00:00,virtual,active,free
card_003047,u_02607,2023-11-26T00:00:00,virtual,active,free
card_003048,u_02608,2024-11-08T00:00:00,virtual,active,free
card_003049,u_02609,2023-07-18T00:00:00,virtual,active,metal
card_003050,u_02610,2024-07-18T00:00:00,virtual,active,free
card_003051,u_02611,2024-09-23T00:00:00,virtual,active,smart
card_003052,u_02612,2023-11-28T00:00:00,virtual,active,free
card_003053,u_02613,2024-10-19T00:00:00,virtual,active,smart
card_003054,u_02614,2023-04-25T00:00:00,virtual,active,smart
card_003055,u_02614,2023-04-27T00:00:00,physical,active,smart
card_003056,u_02615,2024-06-22T00:00:00,virtual,cancelled,free
card_003057,u_02616,2023-02-16T00:00:00,virtual,active,metal
card_003058,u_02617,2023-07-03T00:00:00,virtual,active,free
card_003059,u_02618,2023-07-29T00:00:00,virtual,active,free
card_003060,u_02619,2024-05-15T00:00:00,virtual,active,smart
card_003061,u_02619,2024-05-14T00:00:00,physical,active,smart
card_003062,u_02620,2023-04-13T00:00:00,virtual,active,free
card_003063,u_02621,2024-08-07T00:00:00,virtual,active,smart
card_003064,u_02621,2024-08-08T00:00:00,physical,blocked,smart
